movieId,title,primary_genre,x,y
1353,The Day of the Jackal (2024),Action,29.89868,-18.514969
3790,You Found Me (2025),Comedy,29.53824,-7.781643
167,Five Nights at Freddy's (2023),Horror,-1.4630595,4.8315654
3616,Influencer (2022),Horror,51.06619,-16.744398
540,Sinners,Horror,-8.693596,28.622658
6408,Collateral,Drama,18.251274,-36.35416
246,Emilia Pérez (2024),Drama,29.267498,-18.087473
4713,Eighth Grade,Comedy,16.07327,35.785446
6643,Free Guy,Comedy,-34.112217,-31.589539
1793,The Theory of Everything (2014),Drama,-30.934666,4.837975
3920,Mysterious Skin,Drama,-11.73466,-30.119724
6096,A Walk to Remember,Drama,16.484047,42.747257
2546,Dogman (2023),Action,22.526834,-32.635178
1462,Terminator 2: Judgment Day (1991),Action,-8.98591,-40.998905
2441,Officer Black Belt (2024),Action,38.21052,48.916206
5251,Midnight Runners (2017),Comedy,40.62859,49.6705
6619,Memory (2023),Action,9.787817,-14.240098
142,The Northman (2022),Action,-32.04693,27.20728
4712,The Conjuring,Horror,-6.8503585,8.179439
3924,Home Sweet Loan (2024),Drama,3.2155077,54.101288
1980,IF (2024),Comedy,-41.536156,-22.933167
1623,Star Wars: The Clone Wars (2008),Animation,-44.527706,-46.595314
1539,Mufasa: The Lion King (2024),Adventure,-57.08283,-23.47363
764,Broker (2022),Drama,39.41735,54.82834
587,Bird Box (2018),Horror,-12.735454,14.488678
657,The Amazing Spider-Man 2 (2014),Action,-26.757246,-58.101635
974,Lucy (2014),Action,22.531813,-32.550396
4887,The Peanuts Movie (2015),Comedy,-34.256115,-16.574596
1600,Wuthering Heights,Romance,-16.98227,3.8707829
3921,Dinner in America,Romance,-21.751211,29.425419
6082,Night Courier (2023),Drama,33.530098,-3.4867425
7220,Viva La Vida (2024),Drama,35.52404,28.479378
4403,Cosmic Princess Kaguya! (2026),Animation,-3.7587445,-32.91233
1377,Triangle (2009),Horror,-47.581238,12.099807
1085,My Father's Shadow (2025),Drama,17.941261,-6.393209
4879,Captain Marvel,Action,-20.978354,-56.54427
4471,Miss Congeniality,Comedy,3.2730772,-46.381454
1127,Apollo 13 (1995),Drama,-29.519316,-2.915027
6062,Léon: The Professional,Crime,22.410097,-34.667892
2801,Jigsaw (2017),Horror,-8.451899,6.048253
2919,Geostorm (2017),Action,-20.025993,-36.42944
4020,The Braid (2023),Drama,13.978334,18.954842
763,Scrapper (2023),Comedy,14.995534,23.073584
2363,Planet Single 2 (2018),Comedy,15.126907,0.22822642
7381,Annie Hall,Comedy,11.640792,-47.349133
3767,Ace Ventura: Pet Detective (1994),Comedy,-38.72646,30.61535
4515,Easy A,Comedy,18.353172,37.868378
5130,The Town (2010),Crime,8.562127,-27.158472
7122,Dou kyu sei – Classmates,Romance,23.37324,38.757145
6238,Bershama (2026),Comedy,44.15834,18.065119
7718,The Holy Boy (2025),Horror,21.712698,-3.725255
6296,Only God Forgives (2013),Drama,-38.62749,37.7726
1025,How to Train Your Dragon: The Hidden World (2019),Animation,-48.292892,-12.679294
4462,Ballad of a Small Player (2025),Crime,-11.692487,-0.97601014
662,The Sheep Detectives,Comedy,15.320754,8.39102
6895,Photocopier (2021),Drama,52.488045,10.836904
785,The Princess and the Frog (2009),Animation,-54.026836,-19.383469
1458,The Descent,Adventure,-3.2838879,18.2806
838,The Ugly Stepsister (2025),Horror,-56.640774,-15.475199
1794,Before We Go (2014),Romance,18.784721,-41.84707
3477,The Lego Ninjago Movie (2017),Action,24.037245,42.24102
83,Anora (2024),Drama,16.086353,-42.6862
2557,Happiest Season (2020),Romance,18.35503,15.250905
5321,Sumala (2024),Horror,3.633204,54.695473
5636,Theater Camp (2023),Comedy,-4.8684816,41.40553
2539,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan (2020),Comedy,16.284233,-17.887928
2368,Daddy's Home 2 (2017),Comedy,-0.54867196,-54.055664
173,The Fall Guy (2024),Action,-50.445267,-1.7315294
144,Nope (2022),Horror,-19.710356,-43.602627
3936,Komang (2025),Drama,6.3701253,57.72815
680,My Oxford Year (2025),Romance,4.864991,20.659063
2159,The Matrix Revolutions (2003),Adventure,-8.811804,-42.42994
3765,Harold & Kumar Go to White Castle (2004),Comedy,-2.1482124,-9.870612
5626,Willy's Wonderland (2021),Horror,0.06611794,10.405245
19,Sinners (2025),Horror,-8.696266,28.635065
5670,The Worst Person in the World,Drama,41.466244,-11.595844
5889,Camp Rock 2: The Final Jam (2010),Comedy,-5.041335,41.856506
4722,A Few Good Men,Drama,-23.665731,18.639824
1766,Memoir of a Snail (2024),Animation,-3.6327796,36.25579
7542,Unicorn Wars (2022),Action,-17.931623,-11.520224
5334,Toy Story 2,Animation,-36.822704,-26.873243
5346,Blondi (2023),Comedy,24.203022,18.357456
7439,Kaguya-sama: Love Is War -The First Kiss That Never Ends- (2022),Animation,23.691633,39.20444
6104,Terrified (2017),Horror,7.7376585,5.254854
7742,Percy Jackson & the Olympians: The Lightning Thief,Adventure,-13.217531,19.0747
1306,Bridge to Terabithia (2007),Adventure,-44.87034,6.8384247
5542,Trap,Crime,-4.4134984,-1.3193699
2918,28 Weeks Later (2007),Horror,-34.241608,14.339023
5507,The Ugly Stepsister,Horror,-56.637962,-15.478571
4721,Brokeback Mountain,Drama,4.7776337,46.602592
1270,Paddington (2014),Comedy,-43.028137,-22.361761
6456,The Magic Tuche (2018),Comedy,23.364864,-14.664748
187,Brazil (1985),Comedy,6.562711,-40.212532
909,Now You See Me 2 (2016),Crime,27.161509,-42.3568
7238,Vacation Friends 2 (2023),Comedy,29.7672,-34.675545
4740,The Princess and the Frog,Animation,-54.00586,-19.409895
567,12 Angry Men (1957),Drama,-23.60985,19.472933
1409,Meet the Barbarians (2024),Comedy,18.87307,1.2349067
7390,Back to the Future Part II,Adventure,-56.42791,-1.5506636
4664,A Monster in Paris (2011),Adventure,32.85741,-17.607445
7277,Witness for the Prosecution (1957),Drama,-22.717018,16.798975
928,May December (2023),Drama,-22.14318,8.044257
3200,Along for the Ride (2022),Romance,-7.902533,17.874434
2861,The Interview,Action,-29.652496,-25.669962
4419,Irish Wish (2024),Romance,0.30980122,23.357073
33,Scream 7 (2026),Horror,-13.486861,43.19757
2682,Miroirs No. 3 (2025),Drama,26.176504,13.432848
6063,Children of Heaven (1997),Drama,18.185919,2.2783296
3741,Elisa & Marcela (2019),Drama,28.910912,20.803297
2042,Wish Dragon (2021),Animation,-48.881527,-13.272683
4016,Gone with the Wind (1939),Drama,-16.620123,-8.718996
7769,Johnny (2022),Drama,34.899696,15.409195
2720,Bridge to Terabithia,Adventure,-44.89369,6.834526
3097,Final Destination (2000),Horror,-4.084597,2.2441516
2675,Look Back,Animation,11.511316,27.335922
1004,Feel the Beat (2020),Comedy,24.581804,-23.038563
6678,Maa Behen (2026),Comedy,46.06294,13.386373
538,The Virgin Suicides (1999),Drama,-14.407918,-7.2315493
15,The Running Man (2025),Action,-4.213967,-17.759165
1859,Flavors of Youth (2018),Animation,12.070217,-4.4996724
4158,The Post (2017),Drama,-24.731655,-2.447276
1885,Days of Being Wild (1990),Crime,36.9535,32.014572
835,Weapons,Horror,-0.9029461,7.370825
2104,Spirited (2022),Comedy,1.578259,-55.05324
3425,Reflection in a Dead Diamond (2025),Action,25.980577,-15.748336
3642,Last Christmas (2019),Comedy,-0.64978236,-56.271095
6750,Imperium (2016),Crime,-32.88237,-8.603791
3774,Wait Until I Make It (2026),Comedy,3.0546288,58.1959
6132,Divergent,Action,-11.810525,20.193882
1021,Doctor Sleep (2019),Horror,-0.41673937,-6.4390073
1208,At Eternity's Gate (2018),Drama,16.28686,-29.587551
7555,Catch Me... If You Can,Drama,-28.48202,-5.06208
145,Smile (2022),Horror,-14.592714,-29.097122
282,Pacifiction (2022),Drama,31.524115,-12.45967
6230,Mission Mangal (2019),Drama,49.235664,2.0711687
4388,Sing Sing (2023),Drama,-25.188004,5.0069423
4744,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure,-27.780092,-29.473766
4433,The Lives of Others,Drama,39.93291,-23.982021
1222,Pixels (2015),Action,-17.904724,-46.860096
3995,Bambi (1942),Animation,-57.97654,-22.351177
3433,The Princess Diaries 2: Royal Engagement (2004),Comedy,10.391523,20.44568
3246,Dark Nuns (2025),Horror,40.223076,52.210472
3569,Miller's Crossing (1990),Drama,-46.197086,18.352415
5201,Army of Thieves (2021),Action,-17.333847,9.377857
182,Furiosa: A Mad Max Saga (2024),Action,-13.553595,-35.626957
5245,Disobedience (2017),Drama,8.653897,16.265356
1128,Dirty Harry (1971),Action,-35.139473,22.484219
490,The Irishman (2019),Crime,10.445787,-33.532043
6733,A Private Life (2025),Drama,29.921913,-11.086095
694,The Amazing Spider-Man 2,Action,-26.72003,-58.135124
6150,Ghostbusters,Comedy,11.167183,-40.580914
2735,Ghostland (2018),Horror,12.328062,-0.53782856
3603,28 Years Later,Horror,-33.075294,15.556552
789,Shoplifters (2018),Drama,14.634187,-5.033431
4743,Ray (2004),Drama,11.574622,-18.008263
6479,Idli Kadai (2025),Action,30.975353,5.501216
3171,The Evil Dead (1981),Horror,-16.064312,11.264786
198,The Phoenician Scheme (2025),Comedy,-64.91331,-1.7350539
1094,The Lion King (1994),Animation,-57.975758,-22.9815
4494,Bad Moms (2016),Comedy,-31.23744,-10.63147
5337,Grimsby (2016),Action,-32.44871,-6.329736
6708,Hustle,Drama,19.947035,-27.910013
4805,"Monster High: Boo York, Boo York (2015)",Animation,-4.7956247,-48.42187
4753,Pather Panchali (1955),Drama,14.49806,-11.289581
4517,The Adventures of Sharkboy and Lavagirl (2005),Adventure,-13.475595,-19.920755
779,Enola Holmes (2020),Adventure,-40.16502,30.811346
124,Avengers: Infinity War (2018),Adventure,-22.461683,-55.091805
1647,8½ (1963),Drama,15.18608,-11.941331
1111,Asako I & II (2018),Drama,15.596198,-3.8792245
7133,Alvin and the Chipmunks,Comedy,-40.49695,-9.476805
3389,Kung Fu Panda,Action,42.403957,32.5048
2213,3 Idiots (2009),Drama,52.676105,-1.9217578
741,Spider-Man 2 (2004),Action,-26.272022,-59.51541
7165,Crossing (2024),Drama,37.91998,-8.436106
7730,The Patriot (2000),Drama,-19.276072,-7.008626
5720,"O Brother, Where Art Thou? (2000)",Adventure,-45.7949,17.688372
3667,Rocky Aur Rani Kii Prem Kahaani (2023),Comedy,44.40367,5.619517
4915,Paranormal Activity 2 (2010),Horror,-5.637089,10.430756
727,Natural Born Killers (1994),Crime,-30.688236,27.794931
2116,Shrek Forever After (2010),Comedy,-49.265415,-17.013235
2529,Kong: Skull Island (2017),Action,-10.401927,-49.6239
6487,Nilavuku En Mel Ennadi Kobam (2025),Romance,30.753391,5.53325
3620,The Pope's Exorcist (2023),Horror,-0.88989437,12.208029
5790,Boogie Nights,Drama,-47.117386,27.102015
190,Mission: Impossible – The Final Reckoning (2025),Action,-21.113247,-27.621925
5856,Empire Records (1995),Comedy,-29.038595,27.260416
574,The Lord of the Rings: The Return of the King (2003),Adventure,-28.369604,-19.484365
4540,A Christmas Carol (2009),Animation,1.5492212,-55.540493
5358,A River Runs Through It (1992),Drama,18.282722,-1.9560137
4399,Brave,Adventure,-46.41474,-21.769875
2365,Good Fortune (2025),Comedy,22.269896,9.375047
5904,The Childe (2023),Action,35.490486,52.091797
4633,Incredible But True (2022),Comedy,29.808834,-13.091946
1120,Die Hard (1988),Action,-29.169487,35.22746
4544,The Chorus (2004),Drama,26.369352,33.176647
1692,Happy Death Day (2017),Comedy,8.237815,12.787858
3964,Scary Movie,Comedy,36.510483,-50.133125
3529,A League of Their Own (1992),Comedy,-21.492159,-11.055378
1112,Evil Does Not Exist (2023),Drama,16.620342,-3.9919472
1986,Pillion (2025),Romance,2.3074946,46.97652
5940,Hi-Five (2025),Action,41.161682,51.885498
231,Harry Potter and the Prisoner of Azkaban (2004),Adventure,-38.220432,23.741865
2433,Dredd (2012),Action,-8.594198,-38.797466
6917,Animal Farm (2025),Animation,-38.429276,-14.097654
7055,Stand by Me Doraemon 2 (2020),Animation,0.98429674,-35.567608
2316,The Kissing Booth (2018),Romance,16.26385,34.052757
2299,Bottoms,Comedy,17.500975,39.27575
6900,What's Your Number? (2011),Comedy,-26.511103,25.764717
2112,CODA (2021),Drama,14.600752,31.066427
427,The Prestige (2006),Drama,-30.719898,-34.685352
2849,Adventureland (2009),Comedy,1.4241445,38.751194
1296,Laurence Anyways (2012),Drama,34.519066,-11.459514
1977,Drive-Away Dolls (2024),Comedy,-45.232162,16.21613
1900,Insidious: The Red Door (2023),Horror,-4.564368,7.431792
1425,Couture (2025),Drama,32.73548,-15.241788
2623,Beautiful Boy,Drama,-27.322266,7.9806414
3820,"No Chains, No Masters (2024)",Drama,31.635386,-10.900294
389,Pitch Perfect (2012),Comedy,7.202188,11.373595
7828,Indiana Jones and the Last Crusade,Adventure,-46.069447,-41.811512
5377,Over the Hedge,Adventure,-43.93285,-19.177792
1416,Connemara (2025),Drama,29.494722,-8.739714
3809,The Heist of the Century (2020),Comedy,10.933032,-28.020653
5227,Breakfast at Tiffany's,Comedy,13.489546,-44.404476
6207,Babel (2006),Drama,-2.1518998,-20.631834
3706,Sink or Swim (2018),Drama,21.879608,-14.968352
1195,The Mask (1994),Comedy,-38.828037,-38.02918
3861,Horton Hears a Who! (2008),Animation,-34.628513,-17.262243
5406,Life in a Year (2020),Drama,26.847527,-6.3941183
1045,Law Abiding Citizen (2009),Drama,-48.170586,8.769814
154,Black Panther: Wakanda Forever (2022),Action,-19.876656,-55.05284
6429,Demon City (2025),Action,4.491103,-33.060738
750,Sanctuary (2022),Drama,27.702543,-34.892612
6436,La Cocina (2024),Drama,17.044994,-42.57546
2607,Aftersun,Drama,16.383116,23.439083
3637,The Royal Treatment (2022),Romance,3.3168662,16.172277
6250,Hollow Man (2000),Action,-4.0933547,-17.893175
337,Surf's Up (2007),Animation,-42.18407,-13.978971
2665,Exit 8 (2025),Horror,-13.885526,27.131086
2927,"Lock, Stock and Two Smoking Barrels (1998)",Comedy,-17.217335,-21.030823
1076,Ex Machina (2015),Drama,-11.9154825,-43.515923
828,Peaky Blinders: The Immortal Man (2026),Crime,-27.15668,-11.349147
6786,Paranormal Activity 4 (2012),Horror,-6.341721,10.748329
2348,Salt (2010),Action,-22.143276,-24.942514
2319,The Mother (2023),Action,17.85064,21.780804
2878,The Boxtrolls (2014),Animation,-37.442966,-20.695652
4927,The Greatest Showman,Drama,-24.88457,-2.2615807
1988,The Ballad of Wallis Island (2025),Comedy,-35.63278,6.786692
6979,Cinderella,Romance,-52.47573,-18.640251
5725,Uncut Gems,Drama,13.202423,-40.174664
4800,Beauty and the Beast,Romance,-52.148834,-19.726717
7626,The Phoenician Scheme,Comedy,-64.92853,-1.740586
3078,Transformers: The Last Knight (2017),Action,-15.195672,-40.279484
7272,Forget Me Not (2015),Drama,29.979729,36.929424
7314,Dead Silence (2007),Horror,-6.516985,6.376554
2864,Meet the Fockers (2004),Comedy,-25.77407,-27.113733
3194,Luck (2022),Animation,-45.599842,-17.874365
5721,Audition (1999),Horror,13.599213,-16.572319
243,The Notebook (2004),Romance,-25.433565,-5.813782
5882,Talladega Nights: The Ballad of Ricky Bobby (2006),Comedy,-56.449467,4.375747
353,RRR (2022),Action,41.71956,0.42937022
5602,JoJo's Bizarre Adventure: Phantom Blood (2007),Action,-1.8451848,-35.847248
6798,Lake Mungo (2008),Horror,-6.67419,12.347561
5106,Sleepless in Seattle (1993),Comedy,7.998313,-37.924374
3776,The Architecture of Love (2024),Drama,4.692605,53.109695
3808,Against the Ice (2022),Drama,-22.774818,3.7109523
1108,Helter Skelter (2012),Drama,11.239881,26.05214
4922,Moonstruck (1987),Comedy,10.138759,19.08
4165,The Highwaymen (2019),Crime,2.7337077,-14.709901
3329,Unfriended (2014),Horror,-8.564269,2.4270942
4920,Kiss Kiss Bang Bang (2005),Comedy,-27.175188,34.35148
3676,Avatar: The Way of Water,Action,-17.916351,-38.13376
2722,The Thing,Horror,-20.431417,-41.176987
2548,Annabelle Comes Home (2019),Horror,-11.485181,51.170883
5263,Dear Zoe (2022),Drama,2.85309,17.35202
7064,Jigarthanda DoubleX (2023),Action,40.681225,7.1999393
5680,¿Quieres ser mi novia? (2026),Comedy,43.892628,16.728148
5177,Marmalade (2024),Crime,22.814878,-1.5288247
2023,Wheel of Fortune and Fantasy (2021),Drama,7.6337895,26.302708
5931,Good Time,Crime,13.298312,-37.579178
5209,Romeo and Juliet (1968),Drama,-19.435043,21.581465
3547,Mother of the Bride (2024),Romance,2.160455,32.115017
1081,When Marnie Was There (2014),Animation,-2.8062527,-29.953154
7254,Stranger Things: Tales from '85 Theatrical Preview (2026),Animation,11.240314,-3.7923512
4327,Bajrangi Bhaijaan (2015),Comedy,54.670033,4.4294314
5556,The Bridges of Madison County (1995),Drama,-23.908602,11.3608265
6387,Su from So (2025),Comedy,1.1365333,9.1639185
4172,It's Such a Beautiful Day,Animation,-48.539047,2.7692757
2310,Drive My Car,Drama,1.6385113,-19.32175
2017,Hot Milk (2025),Drama,14.680317,16.34961
4871,Ouija (2014),Horror,-9.000079,2.1191115
6596,Green Snake (2021),Animation,41.110733,27.579721
4701,Mother of Flies (2025),Horror,2.6945062,8.780341
612,Iron Man 2 (2010),Adventure,-22.56062,-56.63772
165,X (2022),Horror,-18.531103,44.560112
5899,Yadang: The Snitch (2025),Crime,39.88509,50.981327
1015,The Father (2020),Drama,17.244421,-16.69639
2642,Groot's Pursuit (2022),Animation,-19.010197,-56.683296
2138,Ghost in the Shell (2017),Action,-4.8730826,-39.143646
5538,The Naked Gun,Action,-33.305084,33.39256
7845,The Other Boleyn Girl,Drama,-17.487404,1.3779901
7075,Sun In Buckets (2013),Comedy,-37.001205,-2.7834654
1099,Spencer (2021),Drama,-26.783228,-1.737072
3057,The Art of Racing in the Rain (2019),Drama,-57.170364,4.7309666
4912,The Grudge (2019),Horror,2.606511,-3.011368
7761,The Evil Dead,Horror,-16.064772,11.262089
3486,Insidious (2010),Horror,-4.9770823,7.470786
3881,Tinker Bell and the Legend of the NeverBeast (2014),Adventure,-49.68794,-21.125416
1215,King Richard (2021),Drama,-26.037842,-0.9382882
5631,Rascal Does Not Dream of Bunny Girl Senpai (2018),Animation,25.250399,39.33425
7375,Mathu Vadalara 2 (2024),Comedy,35.98208,3.8792036
1419,Nino (2025),Drama,32.2542,-15.717682
7134,Half Man,Animation,-0.9224481,32.085827
5850,Minnal Murali (2021),Action,-20.97551,-59.14015
2772,Knock Knock (2015),Horror,-12.165167,6.334208
7317,All the President's Men (1976),Drama,-24.236284,5.194916
5544,Logan,Action,-25.093859,-48.724915
1189,Pirates of the Caribbean: Dead Man's Chest (2006),Adventure,-52.247787,-37.96077
5903,The Perfect Egg. (2025),Comedy,24.09369,8.965154
4765,Vengeance (2026),Action,31.479227,17.874512
2030,Drifting Home (2022),Animation,10.622186,29.847044
3083,A Bad Moms Christmas (2017),Comedy,-0.25755078,-54.548443
2885,Havoc (2025),Action,-37.483482,36.31025
1667,Knock at the Cabin (2023),Horror,-4.9400806,-0.9455857
3181,Marcello Hernández: American Boy (2026),Comedy,40.32521,20.443634
6165,Memoir of a Murderer (2017),Crime,37.322697,56.15428
4430,Misery,Drama,-7.358573,-2.4828827
4820,Look Away (2018),Horror,16.420057,35.436707
865,Green Bones (2024),Crime,54.88776,21.912073
1828,Snack Shack (2024),Comedy,6.694651,37.193394
3185,The Outsiders,Crime,-14.166261,-4.803016
553,Amélie (2001),Comedy,35.695164,-15.407419
2240,Lady Chatterley's Lover (2022),Drama,4.2969923,17.775705
6064,Black Hawk Down (2001),Action,-23.213976,-6.1694474
4463,Now You See Me: Now You Don't,Crime,27.16795,-42.348824
864,And the Breadwinner Is... (2024),Comedy,53.79646,22.48157
4441,The Beguiled (2017),Drama,-15.758865,-8.24625
3085,Train Dreams,Drama,-23.203806,11.943065
4661,The Stranger by the Shore (2020),Animation,9.189308,45.866756
5564,Confessions of a Teenage Drama Queen (2004),Comedy,15.676064,37.781796
3563,Garden State (2004),Comedy,11.609184,-17.964428
2968,Jurassic Park III (2001),Adventure,19.967709,59.35533
228,The Dark Knight (2008),Action,-31.598986,-38.038242
7615,Die My Love,Drama,-0.89437485,-15.506504
5324,Ride or Die (2021),Drama,7.6641736,26.29484
6728,Dominion of Darkness (2024),Horror,3.0008953,55.38439
7534,Charade,Comedy,-22.040556,-24.477808
2196,Sixteen Candles (1984),Comedy,18.916538,39.716255
4794,Thalaivar Thambi Thalaimaiyil (2026),Comedy,44.390575,14.809981
6804,GoldenEye (1995),Adventure,-17.131937,-25.65615
5827,Wanted (2008),Action,-16.813967,-24.225565
4034,My Oni Girl (2024),Animation,11.131593,29.691916
5648,The Hangover,Comedy,-53.585777,14.541865
4619,Simone: Woman of the Century (2022),Drama,32.63993,-11.814454
5563,given the Movie: To the Sea (2024),Animation,-16.232903,30.78721
1370,Hannibal (2001),Crime,-22.69758,32.92372
6924,Coreys (2024),Horror,-3.8020582,26.44814
3540,"tick, tick... BOOM!",Drama,-22.22467,22.753397
1921,Happy Gilmore (1996),Comedy,20.70876,-27.110823
2273,Lokah Chapter 1: Chandra (2025),Action,32.751217,6.9474154
6646,Pulse (2001),Horror,0.9785492,-25.98077
687,The Map That Leads to You (2025),Romance,5.343433,20.668497
532,Fantastic Planet (1973),Animation,-22.539974,-37.8744
2323,One Day (2011),Drama,-17.080765,5.130619
4809,Barbie and the Secret Door (2014),Animation,-47.664368,-26.91189
6535,Bha. Bha. Ba. (2025),Comedy,32.282246,8.381327
3788,Just an Illusion (2026),Comedy,23.446117,-14.009939
598,Evangelion: 3.0+1.0 Thrice Upon a Time (2021),Animation,-9.164774,-36.41518
850,The Hows of Us (2018),Drama,52.268364,22.87085
3520,Trick 'r Treat (2007),Horror,-13.3733425,45.508705
1329,Kick-Ass 2 (2013),Action,-29.5307,-38.975746
2782,Into the Wild (2007),Adventure,-6.5080194,-6.9712324
2690,Hot Summer Nights,Drama,3.5293849,38.412495
1580,Ex Machina,Drama,-11.92545,-43.49182
5723,A.I. Artificial Intelligence (2001),Drama,-13.38535,-43.70628
6604,The Wizard of Oz,Adventure,-26.983612,-19.325754
1489,Better Days (2019),Drama,36.860916,29.234118
1877,Rushmore (1998),Comedy,-67.25551,-1.4773843
343,Manchester by the Sea (2016),Drama,-3.9460104,-14.944426
3035,Bad Boys II (2003),Action,-36.186424,37.629856
7502,Jersey (2019),Drama,48.82969,-0.8955862
3212,O Kadhal Kanmani (2015),Romance,42.149723,-4.0726166
1863,Rio (2011),Animation,-36.834396,-16.2838
1261,The Lord of the Rings: The War of the Rohirrim (2024),Animation,-28.440796,-20.038143
2574,Small Things Like These (2024),Drama,2.9458652,0.46468472
5450,The Odyssey,Adventure,-30.285696,-35.67293
4141,Black Dog (2024),Drama,-36.217487,-11.619745
320,Send Help (2026),Horror,-34.465275,7.9766936
5269,Lolita,Drama,-12.062848,-9.498267
1087,The Prestige,Drama,-30.696356,-34.74015
3632,Oddity,Horror,7.6237807,7.9731636
2177,Julie & Julia (2009),Romance,-49.73623,11.123709
5483,Free Birds (2013),Animation,-40.38809,-4.312639
6046,The Girl Who Killed Her Parents: The Confession (2023),Drama,32.440685,23.565794
5282,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,4.185733,-43.285824
6752,Spider-Man 2: Making the Amazing (2004),Action,-26.868105,-60.13367
7394,Joe's College Road Trip (2026),Comedy,-5.6729894,-10.113897
5217,Marley & Me (2008),Comedy,-36.397182,-13.2513
3140,The Fall,Adventure,-5.150104,-23.05042
6925,Stand Up Solutions (2024),Comedy,38.989548,21.817263
4715,Sucker Punch (2011),Action,-24.100628,-19.224379
2660,Memories of Murder,Crime,37.48204,55.684875
635,Nomadland (2020),Drama,-8.516957,-8.299102
1303,Rush Hour 2 (2001),Action,37.38367,35.98947
4754,Jab We Met (2007),Drama,52.79895,3.6179643
3210,Kho Gaye Hum Kahan (2023),Drama,51.5828,-17.13485
6422,Child's Play (1988),Horror,-12.058531,49.60002
3969,My Best Friend's Wedding (1997),Comedy,28.403746,-0.51490295
3833,JUJUTSU KAISEN,Animation,28.878683,40.17293
3925,Love Next Door (2024),Comedy,7.248981,45.260864
5603,CMXXIV (2025),Comedy,39.114033,21.818848
2262,Homebound (2025),Drama,48.184788,5.1722317
1967,The Rat Catcher (2023),Comedy,-67.15822,-2.727518
4325,Ae Dil Hai Mushkil (2016),Romance,51.898037,5.3346643
1282,Inland Empire (2006),Horror,-22.028965,39.492596
7616,Singin' in the Rain,Comedy,13.277426,5.548813
3264,Finestkind (2023),Crime,33.316635,-2.8707633
7166,Force Majeure (2014),Drama,42.54057,-7.375816
2532,22 Jump Street,Crime,-32.834316,42.146393
7156,Just Like Heaven,Comedy,-33.416206,21.713865
5686,Mesa de regalos (2025),Comedy,20.984795,2.2348568
414,Roommates (2026),Comedy,21.800165,-28.346912
5190,Bloodshot (2020),Action,15.754169,-16.793446
2176,Valentine's Day (2010),Comedy,-28.244745,38.616024
1843,Atonement (2007),Drama,-40.443283,10.649634
2797,Happy Old Year (2019),Drama,12.430678,8.619395
429,Flipped (2010),Romance,-8.120216,21.12499
5335,Resident Evil: Death Island (2023),Action,-19.498093,11.727241
626,"Love, Simon (2018)",Comedy,8.665838,44.099243
857,Bar Boys (2017),Comedy,51.588417,24.024052
6213,Kantara (2022),Action,38.287636,2.1679997
6170,The Greatest Beer Run Ever (2022),Drama,-17.41711,-7.6660314
2055,Rocky V (1990),Drama,-10.152354,-23.493477
2533,The Lego Batman Movie,Animation,-33.217567,-43.53578
5468,Azur & Asmar: The Princes' Quest (2006),Animation,-48.459377,-20.757502
7840,Mission: Impossible,Adventure,-21.441122,-26.780817
1545,Reservoir Dogs,Crime,48.748043,36.162346
58,Dead Man's Wire (2025),Crime,-22.22614,7.9372706
2126,"I, Robot (2004)",Action,-13.226435,-42.348125
5537,The Shadow's Edge (2025),Action,31.008015,12.424991
2562,The House Bunny (2008),Romance,14.027582,-22.92377
2895,The Apothecary Diaries (2023),Animation,-0.3688903,-32.23714
6899,The Diary of a Teenage Girl (2015),Drama,12.412492,33.779762
4306,Article 370 (2024),Action,48.65413,10.047118
2850,Ghostbusters (1984),Comedy,11.162648,-40.580143
7480,Call Me Mother (2025),Comedy,4.903229,29.446037
41,Anaconda (2025),Adventure,1.316517,5.32971
707,Ralph Breaks the Internet (2018),Action,-34.147827,-31.53527
6083,In Bruges,Comedy,17.967287,-0.819409
800,Persepolis (2007),Animation,13.050867,32.300068
2594,Lars and the Real Girl,Comedy,15.418542,-14.813729
2300,Do the Right Thing,Drama,14.760051,-39.450806
3672,Badhaai Do (2022),Comedy,5.2233114,45.4689
1704,The Fast and the Furious (2001),Action,-55.232014,6.2632594
1517,Young Hearts (2024),Drama,8.350981,44.051575
614,Good Will Hunting,Drama,8.036769,-27.019802
917,Incendies (2010),Drama,-25.814556,-31.574087
3297,Grave Encounters 2 (2012),Horror,-6.750234,10.844053
2541,Boyhood (2014),Drama,9.775782,34.46153
2983,Bonnie and Clyde (1967),Crime,10.269527,-27.470995
5049,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,-52.176487,-37.193855
2626,5 Centimeters per Second (2007),Animation,20.845537,28.944597
5810,Under the Tuscan Sun (2003),Romance,-33.68979,20.563509
4500,Scream 3,Horror,-14.659232,44.24207
5082,A Fantastic Woman (2017),Drama,8.347886,12.944474
3218,"Crazy, Stupid, Love.",Comedy,-12.16369,-12.931585
4779,56 Days (2026),Drama,16.447695,18.657658
1922,Stand by Me (1986),Crime,22.495127,26.226513
747,My Old Ass (2024),Comedy,16.875896,26.432898
3736,Practical Magic,Romance,-38.148346,2.5652993
