movieId,overview,tagline,director,cast,poster_url,budget,revenue,genres,release_date,runtime,original_language,production_countries,keywords,vote_average,vote_count,popularity,collection_id,collection_name,certification,imdb_id,enrichment_status
1200,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1201,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1202,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1203,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1204,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1205,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1206,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1207,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1208,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1209,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1210,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1211,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1212,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1213,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1214,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1215,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1216,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1217,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1218,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1219,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1220,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1221,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1222,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1223,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1224,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1225,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1226,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1227,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1228,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1229,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1230,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1231,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1232,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1233,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1234,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1235,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1236,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1237,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1238,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1239,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1240,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1241,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1242,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1243,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1244,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1245,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1246,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1247,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1248,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1249,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1250,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1251,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1252,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1253,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1254,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1255,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1256,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1257,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1258,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1259,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1260,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1261,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1262,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1263,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1264,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1265,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1266,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1267,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1268,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1269,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1270,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1271,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1272,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1273,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1274,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1275,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1276,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1277,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1278,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1279,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1280,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1281,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1282,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1283,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1284,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1285,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1286,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1287,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1288,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1289,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1290,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1291,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1292,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1293,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1294,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1295,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1296,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1297,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1298,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1299,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1300,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1301,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1302,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1303,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1304,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1305,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1306,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1307,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1308,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1309,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1310,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1311,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1312,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1313,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1314,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1315,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1316,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1317,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1318,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1319,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1320,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1321,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1322,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1323,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1324,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1325,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1326,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1327,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1328,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1329,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1330,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1331,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1332,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1333,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1334,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1335,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1336,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1337,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1338,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1339,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1340,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1341,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1342,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1343,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1344,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1345,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1346,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1347,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1348,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1349,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1350,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1351,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1352,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1353,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1354,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1355,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1356,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1357,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1358,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1359,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1360,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1361,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1362,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1363,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1364,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1365,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1366,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1367,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1368,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1369,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1370,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1371,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1372,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1373,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1374,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1375,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1376,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1377,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1378,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1379,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1380,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1381,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1382,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1383,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1384,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1385,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1386,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1387,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1388,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1389,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1390,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1391,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1392,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1393,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1394,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1395,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1396,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1397,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1398,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1399,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1400,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1401,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1402,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1403,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1404,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1405,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1406,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1407,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1408,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1409,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1410,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1411,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1412,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1413,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1414,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1415,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1416,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1417,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1418,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1419,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1420,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1421,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1422,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1423,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1424,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1425,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1426,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1427,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1428,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1429,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1430,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1431,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1432,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1433,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1434,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1435,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1436,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1437,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1438,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1439,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1440,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1441,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1442,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1443,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1444,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1445,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1446,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1447,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1448,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1449,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1450,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1451,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1452,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1453,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1454,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1455,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1456,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1457,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1458,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1459,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1460,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1461,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1462,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1463,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1464,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1465,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1466,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1467,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1468,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1469,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1470,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1471,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1472,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1473,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1474,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1475,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1476,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1477,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1478,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1479,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1480,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1481,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1482,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1483,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1484,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1485,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1486,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1487,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1488,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1489,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1490,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1491,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1492,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1493,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1494,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1495,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1496,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1497,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1498,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1499,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1500,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1501,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1502,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1503,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1504,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1505,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1506,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1507,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1508,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1509,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1510,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1511,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1512,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1513,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1514,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1515,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1516,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1517,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1518,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1519,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1520,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1521,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
1522,,,,,,0,0,,,0,,,,0,0,0,0,,,,missing_enrichment_placeholder
