user_id,movie_id,rating,liked,watched_date
user_6573560a5058,movie_b859ef94ffec,2.5,,
user_6573560a5058,movie_333e90f07751,4.0,,
user_6573560a5058,movie_3f1646ad5c12,5.0,,
user_6573560a5058,movie_afac39ca2fea,4.0,,
user_6573560a5058,movie_63082b233547,5.0,,
user_6573560a5058,movie_4a9474a53c61,3.5,,
user_6573560a5058,movie_45a8b53806d9,2.0,,
user_6573560a5058,movie_604df50f3d45,3.0,,
user_6573560a5058,movie_3bfc4df6daa9,4.0,,
user_6573560a5058,movie_e09e0f514de2,1.5,,
user_6573560a5058,movie_6eeb2fa26611,3.5,,
user_6573560a5058,movie_2b07e2547051,4.0,,
user_6573560a5058,movie_d30372e9da26,2.5,,
user_6573560a5058,movie_9a61211bf546,3.0,,
user_23b11b457d39,movie_3bfc4df6daa9,5.0,1,
user_23b11b457d39,movie_0018087bda3e,5.0,1,
user_23b11b457d39,movie_7220d24ebc6e,2.5,,
user_23b11b457d39,movie_34fa33b670e6,2.5,,
user_23b11b457d39,movie_c85dda6ce167,2.5,,
user_23b11b457d39,movie_7942abbac2ce,2.5,,
user_23b11b457d39,movie_5f7ff585f0b7,2.5,,
user_23b11b457d39,movie_6fbd3c8ceb7e,2.5,,
user_23b11b457d39,movie_26e82af9a10c,2.5,,
user_23b11b457d39,movie_9568eca66f71,2.5,,
user_23b11b457d39,movie_b3190fbed88f,2.5,,
user_23b11b457d39,movie_9038b879d137,2.5,,
user_23b11b457d39,movie_f2bc0b1b6046,2.5,,
user_23b11b457d39,movie_73b43ab76445,2.5,,
user_23b11b457d39,movie_e2d49b389087,2.5,,
user_23b11b457d39,movie_1fcc6ccca7eb,2.5,,
user_23b11b457d39,movie_486e35b09590,2.5,,
user_23b11b457d39,movie_dfbef72f639e,2.5,,
user_23b11b457d39,movie_2c74b7ad667c,2.5,,
user_23b11b457d39,movie_b9f1af352bed,2.5,,
user_23b11b457d39,movie_2fdc01d12a6e,2.5,,
user_23b11b457d39,movie_02d73c1e3193,2.5,,
user_23b11b457d39,movie_ca148e207423,2.5,,
user_23b11b457d39,movie_db79aeb7af67,2.5,,
user_23b11b457d39,movie_9833c8236f55,2.5,,
user_23b11b457d39,movie_4c0aa3e7ceee,2.5,,
user_23b11b457d39,movie_8002c024c5db,2.5,,
user_23b11b457d39,movie_972b9becb047,2.5,,
user_23b11b457d39,movie_19043f58ee06,2.5,,
user_23b11b457d39,movie_193d38777ae4,2.5,,
user_23b11b457d39,movie_795169c4b5e3,2.5,,
user_23b11b457d39,movie_1c4b2e1f2c24,2.5,,
user_23b11b457d39,movie_c1c725bcdaf2,2.5,,
user_23b11b457d39,movie_0d90a9a08240,2.5,,
user_23b11b457d39,movie_835a99f2049c,2.5,,
user_23b11b457d39,movie_1ca74b520343,2.5,,
user_23b11b457d39,movie_4eeeea737a0d,2.5,,
user_23b11b457d39,movie_984bd01135fa,2.5,,
user_23b11b457d39,movie_0b573a672ade,2.5,,
user_23b11b457d39,movie_cb73a2c60616,2.5,,
user_23b11b457d39,movie_7025693e68c0,2.5,,
user_23b11b457d39,movie_ca5da872e27c,2.5,,
user_23b11b457d39,movie_1bb9c5f17a99,2.5,,
user_23b11b457d39,movie_1c93923aef4b,2.5,,
user_23b11b457d39,movie_f95291e65494,2.5,,
user_23b11b457d39,movie_63999a210faf,2.5,,
user_23b11b457d39,movie_7e6ba669ed2e,2.5,,
user_23b11b457d39,movie_03b581868589,2.5,,
user_23b11b457d39,movie_ea9857398859,2.5,,
user_23b11b457d39,movie_8ba1b5727939,2.5,,
user_23b11b457d39,movie_c9e035933593,2.5,,
user_23b11b457d39,movie_36227dda626b,2.5,,
user_23b11b457d39,movie_e2b518fe536f,2.5,,
user_23b11b457d39,movie_95372c7c89e5,2.5,,
user_23b11b457d39,movie_c5a09786440a,2.5,,
user_23b11b457d39,movie_97413a6d1941,2.5,,
user_23b11b457d39,movie_a2c0aa39b88d,2.5,,
user_23b11b457d39,movie_816c3a7bd1e8,2.5,,
user_23b11b457d39,movie_ae9b74a450d0,2.5,,
user_23b11b457d39,movie_564134ceb929,2.5,,
user_23b11b457d39,movie_8603139abb99,2.5,,
user_23b11b457d39,movie_482be0284f32,2.5,,
user_23b11b457d39,movie_c352d77333e4,2.5,,
user_23b11b457d39,movie_ef5e963c97b4,2.5,,
user_23b11b457d39,movie_4b97eccf771b,2.5,,
user_23b11b457d39,movie_ddc0ca86d926,2.5,,
user_23b11b457d39,movie_62b2cbb9a458,2.5,,
user_23b11b457d39,movie_7186ad2a8741,2.5,,
user_23b11b457d39,movie_bcf60547f959,2.5,,
user_23b11b457d39,movie_25c942f6cf0a,2.5,,
user_23b11b457d39,movie_7db436bd5764,2.5,,
user_23b11b457d39,movie_5df6dea048b7,2.5,,
user_23b11b457d39,movie_24941c53c538,4.0,1,
user_15bb91a95d09,movie_334993d9a1f0,2.5,,
user_15bb91a95d09,movie_450a4b798899,4.5,,
user_15bb91a95d09,movie_81f7ba5c4398,3.5,,
user_15bb91a95d09,movie_28dd0262b585,4.0,,
user_15bb91a95d09,movie_d61c7a4e8a27,3.5,,
user_15bb91a95d09,movie_5444cb6d1937,4.0,,
user_15bb91a95d09,movie_dfa06e2a803c,4.0,,
user_15bb91a95d09,movie_9568eca66f71,4.0,,
user_15bb91a95d09,movie_8d77f5de807b,4.0,,
user_15bb91a95d09,movie_b2667582e263,4.0,,
user_15bb91a95d09,movie_dfbef72f639e,4.0,,
user_15bb91a95d09,movie_2c74b7ad667c,4.0,,
user_15bb91a95d09,movie_ca148e207423,4.0,,
user_15bb91a95d09,movie_9833c8236f55,5.0,,
user_15bb91a95d09,movie_adb94abde648,4.0,,
user_15bb91a95d09,movie_972b9becb047,5.0,,
user_15bb91a95d09,movie_19043f58ee06,4.0,,
user_15bb91a95d09,movie_4eeeea737a0d,4.5,,
user_15bb91a95d09,movie_7025693e68c0,4.0,,
user_15bb91a95d09,movie_129c48a46053,4.5,,
user_15bb91a95d09,movie_7337e829d81b,3.5,,
user_15bb91a95d09,movie_cbc0f05535d1,5.0,,
user_15bb91a95d09,movie_2b14c8240ea5,5.0,,
user_15bb91a95d09,movie_25c942f6cf0a,4.0,,
user_15bb91a95d09,movie_7db436bd5764,4.0,,
user_15bb91a95d09,movie_4e6949551572,4.0,,
user_15bb91a95d09,movie_4a9474a53c61,5.0,,
user_15bb91a95d09,movie_b79b2af35175,4.0,,
user_15bb91a95d09,movie_3bfc4df6daa9,5.0,,
user_15bb91a95d09,movie_722db1f88b81,4.5,,
user_15bb91a95d09,movie_f7ce05540a25,4.5,,
user_15bb91a95d09,movie_4f01cf7ac0d5,4.0,,
user_15bb91a95d09,movie_2452cd150b54,4.5,,
user_6b1b5691c4a5,movie_422c1707bf55,5.0,1,
user_6b1b5691c4a5,movie_b69b9447a2a7,5.0,1,
user_6b1b5691c4a5,movie_3c199efa9691,2.5,,
user_6b1b5691c4a5,movie_3ff0917b59a7,2.0,,
user_6b1b5691c4a5,movie_902ec4ba7985,5.0,,
user_6b1b5691c4a5,movie_dc8c05f5e47e,4.0,,
user_6b1b5691c4a5,movie_ef5e696ae77f,2.5,,
user_6b1b5691c4a5,movie_3ee0ffb1efb0,3.0,,
user_6b1b5691c4a5,movie_1d34bac8a64a,2.5,,
user_6b1b5691c4a5,movie_e22fd77c2aab,4.0,,
user_6b1b5691c4a5,movie_0ca4f3dd3a15,4.0,,
user_6b1b5691c4a5,movie_d61c7a4e8a27,5.0,,
user_6b1b5691c4a5,movie_81c156403dd2,2.0,,
user_6b1b5691c4a5,movie_17a6a7e0df6b,3.5,,
user_6b1b5691c4a5,movie_6647eb07d799,1.0,,
user_6b1b5691c4a5,movie_5ae8a0533de3,2.0,,
user_6b1b5691c4a5,movie_cedf3febb0bc,3.0,,
user_6b1b5691c4a5,movie_d356806ca5d0,5.0,,
user_6b1b5691c4a5,movie_34fa33b670e6,3.0,,
user_6b1b5691c4a5,movie_359c2e7093d8,4.0,,
user_6b1b5691c4a5,movie_9ab1259962f3,2.0,,
user_6b1b5691c4a5,movie_b821def2e9a0,4.5,,
user_6b1b5691c4a5,movie_89db0f185eb3,2.5,,
user_6b1b5691c4a5,movie_725d0340b50a,5.0,,
user_6b1b5691c4a5,movie_5f7ff585f0b7,5.0,,
user_6b1b5691c4a5,movie_1306dbf87b14,2.5,,
user_6b1b5691c4a5,movie_69187cabc963,0.5,,
user_6b1b5691c4a5,movie_6fbd3c8ceb7e,2.5,,
user_6b1b5691c4a5,movie_0ce8c0f5ac3b,4.5,,
user_6b1b5691c4a5,movie_a98648a048f7,4.0,,
user_6b1b5691c4a5,movie_95e54ba648e7,3.5,,
user_6b1b5691c4a5,movie_23a6a031f2c6,0.5,,
user_6b1b5691c4a5,movie_6a5567afcdef,3.5,,
user_6b1b5691c4a5,movie_f4c6be2e04d3,3.5,,
user_6b1b5691c4a5,movie_5388689a91fa,4.5,,
user_6b1b5691c4a5,movie_986e28cf3b51,4.0,,
user_6b1b5691c4a5,movie_12638ea31b41,4.0,,
user_6b1b5691c4a5,movie_dba6805cdcd6,1.5,,
user_6b1b5691c4a5,movie_fbee6e823bb9,2.5,,
user_6b1b5691c4a5,movie_e1e6e62fd5f6,2.5,,
user_6b1b5691c4a5,movie_ada912dea4a8,5.0,,
user_6b1b5691c4a5,movie_dfa06e2a803c,4.5,,
user_6b1b5691c4a5,movie_c25046f431c2,3.5,,
user_6b1b5691c4a5,movie_52f9f17d1e15,1.5,,
user_6b1b5691c4a5,movie_044b50af3896,4.0,,
user_6b1b5691c4a5,movie_9f0f638ee02a,3.5,,
user_6b1b5691c4a5,movie_35df4176f59a,2.5,,
user_6b1b5691c4a5,movie_a365548da010,5.0,,
user_6b1b5691c4a5,movie_517054d38b3d,2.5,,
user_6b1b5691c4a5,movie_42101a2fb18b,4.5,,
user_6b1b5691c4a5,movie_7c7049f1f373,2.0,,
user_6b1b5691c4a5,movie_348fc41aa6dd,3.5,,
user_6b1b5691c4a5,movie_483c8fca1e2d,4.0,,
user_6b1b5691c4a5,movie_b3190fbed88f,4.5,,
user_6b1b5691c4a5,movie_7fb208b128df,2.5,,
user_6b1b5691c4a5,movie_caba8a39e813,4.5,,
user_6b1b5691c4a5,movie_8d77f5de807b,3.5,,
user_6b1b5691c4a5,movie_ff07ecb6507e,2.5,,
user_6b1b5691c4a5,movie_b2667582e263,5.0,,
user_6b1b5691c4a5,movie_5ff34f46312d,4.0,,
user_6b1b5691c4a5,movie_c78bbac56654,2.5,,
user_6b1b5691c4a5,movie_73b43ab76445,5.0,,
user_6b1b5691c4a5,movie_d562b559b136,2.0,,
user_6b1b5691c4a5,movie_92f9e6661bb2,5.0,,
user_6b1b5691c4a5,movie_0668bc476b3e,2.0,,
user_6b1b5691c4a5,movie_626e5165396e,2.0,,
user_6b1b5691c4a5,movie_edfd90f4d9ac,2.0,,
user_6b1b5691c4a5,movie_04b54c5ab8f0,2.0,,
user_628b66bfb28c,movie_33f5bbb1e000,5.0,1,
user_628b66bfb28c,movie_7b0d3305eeb3,5.0,1,
user_628b66bfb28c,movie_334993d9a1f0,2.5,,
user_628b66bfb28c,movie_450a4b798899,5.0,,
user_628b66bfb28c,movie_e18af3485a4f,4.0,,
user_628b66bfb28c,movie_7f567902dd69,4.0,,
user_628b66bfb28c,movie_7fdac2d5d755,3.0,,
user_628b66bfb28c,movie_d61c7a4e8a27,4.0,,
user_628b66bfb28c,movie_6528dbc76ec3,2.0,,
user_628b66bfb28c,movie_cedf3febb0bc,2.0,,
user_628b66bfb28c,movie_5444cb6d1937,4.0,,
user_628b66bfb28c,movie_3a62d507277f,3.0,,
user_628b66bfb28c,movie_a98648a048f7,4.0,,
user_628b66bfb28c,movie_10a6984e6665,3.5,,
user_628b66bfb28c,movie_f4c6be2e04d3,4.0,,
user_628b66bfb28c,movie_12638ea31b41,4.0,,
user_628b66bfb28c,movie_cce935e73597,4.0,,
user_628b66bfb28c,movie_dfa06e2a803c,3.0,,
user_628b66bfb28c,movie_26e82af9a10c,4.0,,
user_628b66bfb28c,movie_044b50af3896,1.5,,
user_628b66bfb28c,movie_6a1b157dcd28,3.0,,
user_628b66bfb28c,movie_483c8fca1e2d,4.5,,
user_628b66bfb28c,movie_8d77f5de807b,5.0,,
user_628b66bfb28c,movie_5fdc9a7a4f4c,3.5,,
user_628b66bfb28c,movie_6ec0a2c70213,4.0,,
user_628b66bfb28c,movie_f2bc0b1b6046,5.0,,
user_628b66bfb28c,movie_b2667582e263,3.0,,
user_628b66bfb28c,movie_5ff34f46312d,2.5,,
user_628b66bfb28c,movie_e2d49b389087,2.0,,
user_628b66bfb28c,movie_11720e574b53,3.0,,
user_628b66bfb28c,movie_1fcc6ccca7eb,2.5,,
user_628b66bfb28c,movie_3f1c326e1684,1.0,,
user_628b66bfb28c,movie_fc1138c65849,3.0,,
user_628b66bfb28c,movie_8a8760f9e0fd,4.0,,
user_628b66bfb28c,movie_21578f5ce951,2.5,,
user_628b66bfb28c,movie_dfbef72f639e,3.0,,
user_628b66bfb28c,movie_63122f78cb30,2.5,,
user_628b66bfb28c,movie_0fbc4d3cd8c1,2.0,,
user_628b66bfb28c,movie_637279f0ae4d,3.0,,
user_628b66bfb28c,movie_1234c8c34c9a,2.0,,
user_628b66bfb28c,movie_75471935706f,4.0,,
user_628b66bfb28c,movie_ab4aa6eb4fa7,3.0,,
user_628b66bfb28c,movie_b9f1af352bed,3.0,,
user_628b66bfb28c,movie_2fdc01d12a6e,2.0,,
user_628b66bfb28c,movie_82da11a71bb3,5.0,,
user_628b66bfb28c,movie_02d73c1e3193,4.0,,
user_628b66bfb28c,movie_3952df123290,3.0,,
user_628b66bfb28c,movie_9833c8236f55,4.0,,
user_628b66bfb28c,movie_8002c024c5db,2.0,,
user_628b66bfb28c,movie_19043f58ee06,4.0,,
user_628b66bfb28c,movie_338708068a5f,1.0,,
user_628b66bfb28c,movie_6974315aa705,3.5,,
user_628b66bfb28c,movie_c1c725bcdaf2,3.0,,
user_628b66bfb28c,movie_0a05316b8c51,3.0,,
user_628b66bfb28c,movie_1b5e6abe8b63,3.0,,
user_628b66bfb28c,movie_0d90a9a08240,2.0,,
user_628b66bfb28c,movie_835a99f2049c,4.0,,
user_628b66bfb28c,movie_1ca74b520343,1.0,,
user_628b66bfb28c,movie_4eeeea737a0d,3.0,,
user_628b66bfb28c,movie_dca9665d578b,1.5,,
user_628b66bfb28c,movie_e87cb4278e9e,3.0,,
user_628b66bfb28c,movie_9e97ebdf4038,3.0,,
user_628b66bfb28c,movie_cb73a2c60616,2.0,,
user_628b66bfb28c,movie_8ca38910acc8,3.0,,
user_628b66bfb28c,movie_7025693e68c0,5.0,,
user_628b66bfb28c,movie_1bb9c5f17a99,1.0,,
user_628b66bfb28c,movie_129c48a46053,5.0,,
user_628b66bfb28c,movie_e8f7e99aa434,4.0,,
user_628b66bfb28c,movie_7337e829d81b,4.0,,
user_628b66bfb28c,movie_f03eb2e5151e,3.0,,
user_628b66bfb28c,movie_63999a210faf,3.0,,
user_628b66bfb28c,movie_160af1117acb,1.5,,
user_628b66bfb28c,movie_ea9857398859,3.0,,
user_628b66bfb28c,movie_8ba1b5727939,2.0,,
user_628b66bfb28c,movie_ad8228c5d484,4.0,1,
user_1832869a6de5,movie_4b9796d8ad81,5.0,1,
user_1832869a6de5,movie_9a61211bf546,5.0,1,
user_1832869a6de5,movie_19043f58ee06,5.0,1,
user_1832869a6de5,movie_7db436bd5764,5.0,1,
user_1832869a6de5,movie_be2a9c8e4669,2.5,,
user_1832869a6de5,movie_ef4f17e91059,3.5,,
user_1832869a6de5,movie_dc8c05f5e47e,2.5,,
user_1832869a6de5,movie_e22fd77c2aab,2.5,,
user_1832869a6de5,movie_d61c7a4e8a27,2.5,,
user_1832869a6de5,movie_17a6a7e0df6b,2.5,,
user_1832869a6de5,movie_cedf3febb0bc,2.5,,
user_1832869a6de5,movie_c4e410a30a47,2.5,,
user_1832869a6de5,movie_5444cb6d1937,2.5,,
user_1832869a6de5,movie_3a62d507277f,2.5,,
user_1832869a6de5,movie_6fbd3c8ceb7e,2.5,,
user_1832869a6de5,movie_6a5567afcdef,2.5,,
user_1832869a6de5,movie_f4c6be2e04d3,2.5,,
user_1832869a6de5,movie_ada912dea4a8,2.5,,
user_1832869a6de5,movie_dfa06e2a803c,2.5,,
user_1832869a6de5,movie_9568eca66f71,2.5,,
user_1832869a6de5,movie_caba8a39e813,2.5,,
user_1832869a6de5,movie_8d77f5de807b,1.0,,
user_1832869a6de5,movie_b2667582e263,2.5,,
user_1832869a6de5,movie_5ff34f46312d,2.5,,
user_1832869a6de5,movie_1fcc6ccca7eb,2.5,,
user_1832869a6de5,movie_3f1c326e1684,2.5,,
user_1832869a6de5,movie_486e35b09590,2.5,,
user_1832869a6de5,movie_8a8760f9e0fd,2.5,,
user_1832869a6de5,movie_a9b8370a65b9,2.5,,
user_1832869a6de5,movie_ab4aa6eb4fa7,2.5,,
user_1832869a6de5,movie_9833c8236f55,3.0,,
user_1832869a6de5,movie_741e12592b85,2.5,,
user_1832869a6de5,movie_8002c024c5db,2.5,,
user_1832869a6de5,movie_c1c725bcdaf2,2.5,,
user_1832869a6de5,movie_0d90a9a08240,2.5,,
user_1832869a6de5,movie_1192441d939b,0.5,,
user_1832869a6de5,movie_6f0748a5a555,2.5,,
user_1832869a6de5,movie_544f8e5eff16,2.5,,
user_1832869a6de5,movie_4eeeea737a0d,2.5,,
user_1832869a6de5,movie_0b573a672ade,2.5,,
user_1832869a6de5,movie_7025693e68c0,2.5,,
user_1832869a6de5,movie_ca5da872e27c,2.5,,
user_1832869a6de5,movie_129c48a46053,2.5,,
user_1832869a6de5,movie_f95291e65494,2.5,,
user_1832869a6de5,movie_7e6ba669ed2e,2.5,,
user_1832869a6de5,movie_0af63e2bcf2a,2.5,,
user_1832869a6de5,movie_c8e041ee18a8,2.5,,
user_1832869a6de5,movie_97413a6d1941,2.5,,
user_1832869a6de5,movie_c7327d79662e,2.5,,
user_1832869a6de5,movie_e6a4f86a318f,2.5,,
user_1832869a6de5,movie_482be0284f32,2.5,,
user_1832869a6de5,movie_62b2cbb9a458,2.5,,
user_1832869a6de5,movie_20f22e3f23e3,2.5,,
user_1832869a6de5,movie_b859ef94ffec,2.5,,
user_1832869a6de5,movie_333e90f07751,2.5,,
user_1832869a6de5,movie_a189d03e16f6,2.5,,
user_1832869a6de5,movie_4d8c71a738c5,2.5,,
user_1832869a6de5,movie_4a9474a53c61,2.5,,
user_1832869a6de5,movie_604df50f3d45,2.5,,
user_1832869a6de5,movie_3bfc4df6daa9,2.5,,
user_1832869a6de5,movie_e09e0f514de2,2.5,,
user_1832869a6de5,movie_6f2a36857e77,2.5,,
user_1832869a6de5,movie_2b07e2547051,2.5,,
user_1832869a6de5,movie_7812d0944dbd,2.5,,
user_1832869a6de5,movie_5e27c725b692,2.5,,
user_1832869a6de5,movie_b5c3c4740839,2.5,,
user_1832869a6de5,movie_4fedb8a845b6,2.5,,
user_56b5d9021c0e,movie_6af44d0785c3,2.5,,
user_56b5d9021c0e,movie_56a91fbc55b9,2.5,,
user_56b5d9021c0e,movie_266cb3eb0237,2.5,,
user_56b5d9021c0e,movie_458701a6a62a,2.5,,
user_56b5d9021c0e,movie_c4e410a30a47,2.5,,
user_56b5d9021c0e,movie_fca091f43587,2.5,,
user_56b5d9021c0e,movie_31bc5d1af996,2.5,,
user_56b5d9021c0e,movie_3159cc37d835,4.0,,
user_56b5d9021c0e,movie_ba38f65056aa,2.5,,
user_56b5d9021c0e,movie_6fbd3c8ceb7e,2.5,,
user_56b5d9021c0e,movie_ac9c54e2e523,5.0,,
user_56b5d9021c0e,movie_a98648a048f7,2.5,,
user_56b5d9021c0e,movie_10a6984e6665,2.5,,
user_56b5d9021c0e,movie_8f7934b72cf5,2.5,,
user_56b5d9021c0e,movie_986e28cf3b51,2.5,,
user_56b5d9021c0e,movie_183e419df931,2.5,,
user_56b5d9021c0e,movie_12638ea31b41,2.5,,
user_56b5d9021c0e,movie_044b50af3896,5.0,,
user_56b5d9021c0e,movie_6a1b157dcd28,2.5,,
user_56b5d9021c0e,movie_9f0f638ee02a,2.5,,
user_56b5d9021c0e,movie_3b86a0263f12,5.0,,
user_56b5d9021c0e,movie_9568eca66f71,2.5,,
user_56b5d9021c0e,movie_a365548da010,2.5,,
user_56b5d9021c0e,movie_56c5e4548465,2.5,,
user_56b5d9021c0e,movie_7c3f22e8ff06,2.5,,
user_56b5d9021c0e,movie_1975c8d92b06,2.5,,
user_56b5d9021c0e,movie_483c8fca1e2d,2.5,,
user_56b5d9021c0e,movie_a0468dfd3675,2.5,,
user_56b5d9021c0e,movie_6c0ac67c1073,2.5,,
user_56b5d9021c0e,movie_6964addfd918,5.0,,
user_56b5d9021c0e,movie_e72ec37bcbfe,5.0,,
user_56b5d9021c0e,movie_a5450475b2eb,2.5,,
user_56b5d9021c0e,movie_6ec0a2c70213,5.0,,
user_56b5d9021c0e,movie_b87a1bfc92a3,2.5,,
user_56b5d9021c0e,movie_73b43ab76445,5.0,,
user_56b5d9021c0e,movie_626e5165396e,5.0,,
user_56b5d9021c0e,movie_e2d49b389087,2.5,,
user_56b5d9021c0e,movie_debaf8cc1499,2.5,,
user_56b5d9021c0e,movie_42a5bfbfa6d4,5.0,,
user_56b5d9021c0e,movie_d846dfcf24bc,2.5,,
user_56b5d9021c0e,movie_11720e574b53,2.5,,
user_56b5d9021c0e,movie_3fface589e73,2.5,,
user_56b5d9021c0e,movie_094fd29fd7a3,2.5,,
user_56b5d9021c0e,movie_a8790c7bee5f,2.5,,
user_56b5d9021c0e,movie_39d7b61dabde,5.0,,
user_56b5d9021c0e,movie_fc1138c65849,2.5,,
user_56b5d9021c0e,movie_8611b539b1e9,2.5,,
user_56b5d9021c0e,movie_8af234e92cab,5.0,,
user_56b5d9021c0e,movie_a4aebaad5397,5.0,,
user_56b5d9021c0e,movie_9e0d5960917b,2.5,,
user_56b5d9021c0e,movie_8a8760f9e0fd,2.5,,
user_56b5d9021c0e,movie_1ebd427946ea,2.5,,
user_56b5d9021c0e,movie_21578f5ce951,2.5,,
user_56b5d9021c0e,movie_dfbef72f639e,2.5,,
user_56b5d9021c0e,movie_63122f78cb30,2.5,,
user_56b5d9021c0e,movie_0fbc4d3cd8c1,2.5,,
user_56b5d9021c0e,movie_e23352a18273,2.5,,
user_56b5d9021c0e,movie_098012132e5c,5.0,,
user_56b5d9021c0e,movie_1234c8c34c9a,5.0,,
user_56b5d9021c0e,movie_b0e41e3661e6,5.0,,
user_56b5d9021c0e,movie_11b96b4f3bfb,2.5,,
user_56b5d9021c0e,movie_2130714bb96e,2.5,,
user_56b5d9021c0e,movie_adae527e52f8,2.5,,
user_56b5d9021c0e,movie_a9b8370a65b9,5.0,,
user_56b5d9021c0e,movie_2c74b7ad667c,2.5,,
user_56b5d9021c0e,movie_b871cb4184ce,2.5,,
user_b8d3e5fe6dd2,movie_bcf60547f959,5.0,1,
user_b8d3e5fe6dd2,movie_ae9b74a450d0,5.0,1,
user_b8d3e5fe6dd2,movie_a54c1f3f40ee,5.0,1,
user_b8d3e5fe6dd2,movie_3238dbc4a479,2.5,,
user_b8d3e5fe6dd2,movie_8160b89acd73,5.0,,
user_b8d3e5fe6dd2,movie_c844a814c20f,3.0,,
user_b8d3e5fe6dd2,movie_b82b02bbe797,4.0,,
user_b8d3e5fe6dd2,movie_34fa33b670e6,5.0,,
user_b8d3e5fe6dd2,movie_a8bb32f12539,4.0,,
user_b8d3e5fe6dd2,movie_4bd2675247f7,4.0,,
user_b8d3e5fe6dd2,movie_5444cb6d1937,4.5,,
user_b8d3e5fe6dd2,movie_79d949e369b7,4.0,,
user_b8d3e5fe6dd2,movie_5f7ff585f0b7,5.0,,
user_b8d3e5fe6dd2,movie_986e28cf3b51,4.5,,
user_b8d3e5fe6dd2,movie_ada912dea4a8,4.5,,
user_b8d3e5fe6dd2,movie_9f0f638ee02a,4.5,,
user_b8d3e5fe6dd2,movie_830bc694447b,4.0,,
user_b8d3e5fe6dd2,movie_29c8d8aba972,3.5,,
user_b8d3e5fe6dd2,movie_8d77f5de807b,5.0,,
user_b8d3e5fe6dd2,movie_0ed17ec5eda8,5.0,,
user_b8d3e5fe6dd2,movie_f2bc0b1b6046,4.0,,
user_b8d3e5fe6dd2,movie_d846dfcf24bc,4.0,,
user_b8d3e5fe6dd2,movie_1fcc6ccca7eb,4.5,,
user_b8d3e5fe6dd2,movie_094fd29fd7a3,4.0,,
user_b8d3e5fe6dd2,movie_fc1138c65849,3.5,,
user_b8d3e5fe6dd2,movie_1fa497ad1514,4.0,,
user_b8d3e5fe6dd2,movie_8af234e92cab,5.0,,
user_b8d3e5fe6dd2,movie_a4aebaad5397,5.0,,
user_b8d3e5fe6dd2,movie_72851ad39bf8,4.0,,
user_b8d3e5fe6dd2,movie_83c5ebde4b0c,5.0,,
user_b8d3e5fe6dd2,movie_fdcb82d86546,5.0,,
user_b8d3e5fe6dd2,movie_21578f5ce951,3.5,,
user_b8d3e5fe6dd2,movie_80f8107613d5,3.0,,
user_b8d3e5fe6dd2,movie_dfbef72f639e,4.0,,
user_b8d3e5fe6dd2,movie_0fbc4d3cd8c1,5.0,,
user_b8d3e5fe6dd2,movie_2c74b7ad667c,5.0,,
user_b8d3e5fe6dd2,movie_c2797c43b461,4.5,,
user_b8d3e5fe6dd2,movie_ab4aa6eb4fa7,5.0,,
user_b8d3e5fe6dd2,movie_b9f1af352bed,5.0,,
user_b8d3e5fe6dd2,movie_ea562945d59b,5.0,,
user_b8d3e5fe6dd2,movie_2fdc01d12a6e,4.0,,
user_b8d3e5fe6dd2,movie_d262df82da3e,4.0,,
user_b8d3e5fe6dd2,movie_ca81f957388e,4.0,,
user_b8d3e5fe6dd2,movie_82da11a71bb3,5.0,,
user_b8d3e5fe6dd2,movie_02d73c1e3193,5.0,,
user_b8d3e5fe6dd2,movie_7ba6e9ace715,4.5,,
user_b8d3e5fe6dd2,movie_9833c8236f55,4.5,,
user_b8d3e5fe6dd2,movie_ece8cc9915f0,5.0,,
user_b8d3e5fe6dd2,movie_df4883c2af07,4.5,,
user_b8d3e5fe6dd2,movie_8002c024c5db,5.0,,
user_b8d3e5fe6dd2,movie_f4b65c56b63a,3.5,,
user_b8d3e5fe6dd2,movie_7fedc847c84d,5.0,,
user_b8d3e5fe6dd2,movie_972b9becb047,5.0,,
user_b8d3e5fe6dd2,movie_19043f58ee06,5.0,,
user_b8d3e5fe6dd2,movie_6974315aa705,5.0,,
user_b8d3e5fe6dd2,movie_c1c725bcdaf2,5.0,,
user_b8d3e5fe6dd2,movie_4ab5eadad006,3.5,,
user_b8d3e5fe6dd2,movie_0a05316b8c51,5.0,,
user_b8d3e5fe6dd2,movie_655d71b80b13,4.0,,
user_b8d3e5fe6dd2,movie_1b5e6abe8b63,3.5,,
user_b8d3e5fe6dd2,movie_1d745f50b9b7,4.5,,
user_b8d3e5fe6dd2,movie_0d90a9a08240,5.0,,
user_b8d3e5fe6dd2,movie_835a99f2049c,5.0,,
user_b8d3e5fe6dd2,movie_6abd23426933,3.5,,
user_b8d3e5fe6dd2,movie_8b69d7926355,4.0,,
user_b8d3e5fe6dd2,movie_1ca74b520343,5.0,,
user_b8d3e5fe6dd2,movie_6f0748a5a555,3.0,,
user_b8d3e5fe6dd2,movie_544f8e5eff16,4.5,,
user_b8d3e5fe6dd2,movie_4eeeea737a0d,5.0,,
user_b8d3e5fe6dd2,movie_dca9665d578b,5.0,,
user_b8d3e5fe6dd2,movie_e87cb4278e9e,3.5,,
user_b8d3e5fe6dd2,movie_0b573a672ade,3.5,,
user_b8d3e5fe6dd2,movie_cb73a2c60616,4.0,,
